日期,日期間距,買進匯率,賣出匯率,差距
20060102,13150,0.2767,0.2807,-1.0
20060103,13151,0.2767,0.2807,-1.0
20060104,13152,0.2778,0.2818,-1.0
20060105,13153,0.2744,0.2784,-1.0
20060106,13154,0.2756,0.2796,-1.0
20060109,13157,0.2777,0.2817,-1.0
20060110,13158,0.2781,0.2821,-1.0
20060111,13159,0.2775,0.2815,-1.0
20060112,13160,0.2776,0.2816,-1.0
20060113,13161,0.2774,0.2814,-1.0
20060116,13164,0.2773,0.2813,-1.0
20060117,13165,0.277,0.281,-1.0
20060118,13166,0.2769,0.2809,-1.0
20060119,13167,0.2767,0.2807,-1.0
20060120,13168,0.2766,0.2806,-1.0
20060123,13171,0.2769,0.2809,-1.0
20060124,13172,0.2773,0.2813,-1.0
20060125,13173,0.2763,0.2803,-1.0
20060126,13174,0.2747,0.2787,-1.0
20060127,13175,0.2731,0.2771,-1.0
20060203,13182,0.2691,0.2731,-1.0
20060206,13185,0.2686,0.2726,-1.0
20060207,13186,0.2703,0.2743,-1.0
20060208,13187,0.2726,0.2766,-1.0
20060209,13188,0.2713,0.2753,-1.0
20060210,13189,0.2723,0.2763,-1.0
20060213,13192,0.2728,0.2768,-1.0
20060214,13193,0.2734,0.2774,-1.0
20060215,13194,0.2733,0.2773,-1.0
20060216,13195,0.2732,0.2772,-1.0
20060217,13196,0.2727,0.2767,-1.0
20060220,13199,0.2721,0.2761,-1.0
20060221,13200,0.2718,0.2758,-1.0
20060222,13201,0.2733,0.2773,-1.0
20060223,13202,0.275,0.279,-1.0
20060224,13203,0.2766,0.2806,-1.0
20060227,13206,0.2774,0.2814,-1.0
20060301,13208,0.2768,0.2808,-1.0
20060302,13209,0.2764,0.2804,-1.0
20060303,13210,0.2767,0.2807,-1.0
20060306,13213,0.2757,0.2797,-1.0
20060307,13214,0.2743,0.2783,-1.0
20060308,13215,0.2748,0.2788,-1.0
20060309,13216,0.274,0.278,-1.0
20060310,13217,0.2732,0.2772,-1.0
20060313,13220,0.2718,0.2758,-1.0
20060314,13221,0.2717,0.2757,-1.0
20060315,13222,0.2738,0.2778,-1.0
20060316,13223,0.2738,0.2778,-1.0
20060317,13224,0.2761,0.2801,-1.0
20060320,13227,0.2773,0.2813,-1.0
20060321,13228,0.277,0.281,-1.0
20060322,13229,0.2759,0.2799,-1.0
20060323,13230,0.2768,0.2808,-1.0
20060324,13231,0.2749,0.2789,-1.0
20060327,13234,0.2771,0.2811,-1.0
20060328,13235,0.277,0.281,-1.0
20060329,13236,0.2747,0.2787,-1.0
20060330,13237,0.2745,0.2785,-1.0
20060331,13238,0.2744,0.2784,-1.0
20060403,13241,0.2731,0.2771,-1.0
20060404,13242,0.2748,0.2788,-1.0
20060406,13244,0.2731,0.2771,-1.0
20060407,13245,0.2729,0.2769,-1.0
20060410,13248,0.2722,0.2762,-1.0
20060411,13249,0.272,0.276,-1.0
20060412,13250,0.2729,0.2769,-1.0
20060413,13251,0.2726,0.2766,-1.0
20060414,13252,0.2718,0.2758,-1.0
20060417,13255,0.2726,0.2766,-1.0
20060418,13256,0.2732,0.2772,-1.0
20060419,13257,0.2749,0.2789,-1.0
20060420,13258,0.2729,0.2769,-1.0
20060421,13259,0.273,0.277,-1.0
20060424,13262,0.2761,0.2801,-1.0
20060425,13263,0.2776,0.2816,-1.0
20060426,13264,0.2762,0.2802,-1.0
20060427,13265,0.2763,0.2803,-1.0
20060428,13266,0.2772,0.2812,-1.0
20060502,13270,0.2772,0.2812,-1.0
20060503,13271,0.2772,0.2812,-1.0
20060504,13272,0.2764,0.2804,-1.0
20060505,13273,0.2764,0.2804,-1.0
20060508,13276,0.2801,0.2841,-1.0
20060509,13277,0.2797,0.2837,-1.0
20060510,13278,0.2811,0.2851,-1.0
20060511,13279,0.2803,0.2843,-1.0
20060512,13280,0.284,0.288,-1.0
20060515,13283,0.286,0.29,-1.0
20060516,13284,0.2867,0.2907,-1.0
20060517,13285,0.2875,0.2915,-1.0
20060518,13286,0.2854,0.2894,-1.0
20060519,13287,0.2838,0.2878,-1.0
20060522,13290,0.2835,0.2875,-1.0
20060523,13291,0.2853,0.2893,-1.0
20060524,13292,0.2842,0.2882,-1.0
20060525,13293,0.2827,0.2867,-1.0
20060526,13294,0.2844,0.2884,-1.0
20060529,13297,0.2832,0.2872,-1.0
20060530,13298,0.2844,0.2884,-1.0
20060601,13300,0.2824,0.2864,-1.0
20060602,13301,0.2824,0.2864,-1.0
20060605,13304,0.2848,0.2888,-1.0
20060606,13305,0.2838,0.2878,-1.0
20060607,13306,0.2825,0.2865,-1.0
20060608,13307,0.2836,0.2876,-1.0
20060609,13308,0.2829,0.2869,-1.0
20060612,13311,0.283,0.287,-1.0
20060613,13312,0.2833,0.2873,-1.0
20060614,13313,0.2816,0.2856,-1.0
20060615,13314,0.2813,0.2853,-1.0
20060616,13315,0.2812,0.2852,-1.0
20060619,13318,0.2802,0.2842,-1.0
20060620,13319,0.282,0.286,-1.0
20060621,13320,0.2825,0.2865,-1.0
20060622,13321,0.2814,0.2854,-1.0
20060623,13322,0.2797,0.2837,-1.0
20060626,13325,0.2796,0.2836,-1.0
20060627,13326,0.2793,0.2833,-1.0
20060628,13327,0.2787,0.2827,-1.0
20060629,13328,0.2782,0.2822,-1.0
20060630,13329,0.2804,0.2844,-1.0
20060703,13332,0.28,0.284,-1.0
20060704,13333,0.2795,0.2835,-1.0
20060705,13334,0.2795,0.2835,-1.0
20060706,13335,0.2789,0.2829,-1.0
20060707,13336,0.2799,0.2839,-1.0
20060710,13339,0.2829,0.2869,-1.0
20060711,13340,0.2821,0.2861,-1.0
20060712,13341,0.2816,0.2856,-1.0
20060713,13342,0.2813,0.2853,-1.0
20060714,13343,0.2806,0.2846,-1.0
20060717,13346,0.2792,0.2832,-1.0
20060718,13347,0.2793,0.2833,-1.0
20060719,13348,0.278,0.282,-1.0
20060720,13349,0.2786,0.2826,-1.0
20060721,13350,0.28,0.284,-1.0
20060724,13353,0.2796,0.2836,-1.0
20060725,13354,0.2788,0.2828,-1.0
20060726,13355,0.2793,0.2833,-1.0
20060727,13356,0.2806,0.2846,-1.0
20060728,13357,0.2819,0.2859,-1.0
20060731,13360,0.2843,0.2883,-1.0
20060801,13361,0.2841,0.2881,-1.0
20060802,13362,0.2854,0.2894,-1.0
20060803,13363,0.2844,0.2884,-1.0
20060804,13364,0.2832,0.2872,-1.0
20060807,13367,0.2843,0.2883,-1.0
20060808,13368,0.2833,0.2873,-1.0
20060809,13369,0.2824,0.2864,-1.0
20060810,13370,0.2817,0.2857,-1.0
20060811,13371,0.2802,0.2842,-1.0
20060814,13374,0.2792,0.2832,-1.0
20060815,13375,0.2796,0.2836,-1.0
20060816,13376,0.2803,0.2843,-1.0
20060817,13377,0.2811,0.2851,-1.0
20060818,13378,0.2796,0.2836,-1.0
20060821,13381,0.2811,0.2851,-1.0
20060822,13382,0.2797,0.2837,-1.0
20060823,13383,0.2801,0.2841,-1.0
20060824,13384,0.2801,0.2841,-1.0
20060825,13385,0.2787,0.2827,-1.0
20060828,13388,0.2794,0.2834,-1.0
20060829,13389,0.28,0.284,-1.0
20060830,13390,0.2793,0.2833,-1.0
20060831,13391,0.2787,0.2827,-1.0
20060901,13392,0.2784,0.2824,-1.0
20060904,13395,0.28,0.284,-1.0
20060905,13396,0.2814,0.2854,-1.0
20060906,13397,0.2801,0.2841,-1.0
20060907,13398,0.2791,0.2831,-1.0
20060908,13399,0.2809,0.2849,-1.0
20060911,13402,0.2794,0.2834,-1.0
20060912,13403,0.278,0.282,-1.0
20060913,13404,0.2775,0.2815,-1.0
20060914,13405,0.2778,0.2818,-1.0
20060915,13406,0.2781,0.2821,-1.0
20060918,13409,0.2775,0.2815,-1.0
20060919,13410,0.2777,0.2817,-1.0
20060920,13411,0.279,0.283,-1.0
20060921,13412,0.2788,0.2828,-1.0
20060922,13413,0.281,0.285,-1.0
20060925,13416,0.2815,0.2855,-1.0
20060926,13417,0.2811,0.2851,-1.0
20060927,13418,0.2794,0.2834,-1.0
20060928,13419,0.2785,0.2825,-1.0
20060929,13420,0.2786,0.2826,-1.0
20061002,13423,0.2784,0.2824,-1.0
20061003,13424,0.2795,0.2835,-1.0
20061004,13425,0.2788,0.2828,-1.0
20061005,13426,0.2793,0.2833,-1.0
20061011,13432,0.2767,0.2807,-1.0
20061012,13433,0.2763,0.2803,-1.0
20061013,13434,0.276,0.28,-1.0
20061014,13435,0.2754,0.2794,-1.0
20061016,13437,0.2767,0.2807,-1.0
20061017,13438,0.277,0.281,-1.0
20061018,13439,0.2779,0.2819,-1.0
20061019,13440,0.2783,0.2823,-1.0
20061020,13441,0.2786,0.2826,-1.0
20061023,13444,0.2772,0.2812,-1.0
20061024,13445,0.2767,0.2807,-1.0
20061025,13446,0.2779,0.2819,-1.0
20061026,13447,0.2781,0.2821,-1.0
20061027,13448,0.2788,0.2828,-1.0
20061030,13451,0.2807,0.2847,-1.0
20061031,13452,0.2807,0.2847,-1.0
20061101,13453,0.2813,0.2853,-1.0
20061102,13454,0.2797,0.2837,-1.0
20061103,13455,0.2792,0.2832,-1.0
20061106,13458,0.2769,0.2809,-1.0
20061107,13459,0.2769,0.2809,-1.0
20061108,13460,0.2774,0.2814,-1.0
20061109,13461,0.2772,0.2812,-1.0
20061110,13462,0.2771,0.2811,-1.0
20061113,13465,0.2768,0.2808,-1.0
20061114,13466,0.2768,0.2808,-1.0
20061115,13467,0.2768,0.2808,-1.0
20061116,13468,0.2761,0.2801,-1.0
20061117,13469,0.2764,0.2804,-1.0
20061120,13472,0.2773,0.2813,-1.0
20061121,13473,0.2764,0.2804,-1.0
20061122,13474,0.2773,0.2813,-1.0
20061123,13475,0.2792,0.2832,-1.0
20061124,13476,0.2804,0.2844,-1.0
20061127,13479,0.2799,0.2839,-1.0
20061128,13480,0.2794,0.2834,-1.0
20061129,13481,0.2784,0.2824,-1.0
20061130,13482,0.2773,0.2813,-1.0
20061201,13483,0.2773,0.2813,-1.0
20061204,13486,0.2782,0.2822,-1.0
20061205,13487,0.279,0.283,-1.0
20061206,13488,0.2796,0.2836,-1.0
20061207,13489,0.2794,0.2834,-1.0
20061208,13490,0.2789,0.2829,-1.0
20061211,13493,0.2766,0.2806,-1.0
20061212,13494,0.2762,0.2802,-1.0
20061213,13495,0.2758,0.2798,-1.0
20061214,13496,0.2753,0.2793,-1.0
20061215,13497,0.2746,0.2786,-1.0
20061218,13500,0.2745,0.2785,-1.0
20061219,13501,0.275,0.279,-1.0
20061220,13502,0.2741,0.2781,-1.0
20061221,13503,0.2732,0.2772,-1.0
20061222,13504,0.2731,0.2771,-1.0
20061225,13507,0.2725,0.2765,-1.0
20061226,13508,0.2727,0.2767,-1.0
20061227,13509,0.2736,0.2776,-1.0
20061228,13510,0.2731,0.2771,-1.0
20061229,13511,0.2721,0.2761,-1.0
20070102,13515,0.2713,0.2753,-1.0
20070103,13516,0.2709,0.2749,-1.0
20070104,13517,0.2708,0.2748,-1.0
20070105,13518,0.2727,0.2767,-1.0
20070108,13521,0.2744,0.2784,-1.0
20070109,13522,0.2728,0.2768,-1.0
20070110,13523,0.2727,0.2767,-1.0
20070111,13524,0.2715,0.2755,-1.0
20070112,13525,0.2702,0.2742,-1.0
20070115,13528,0.2703,0.2743,-1.0
20070116,13529,0.2703,0.2743,-1.0
20070117,13530,0.2698,0.2738,-1.0
20070118,13531,0.2686,0.2726,-1.0
20070119,13532,0.269,0.273,-1.0
20070122,13535,0.2694,0.2734,-1.0
20070123,13536,0.2692,0.2732,-1.0
20070124,13537,0.2693,0.2733,-1.0
20070125,13538,0.2708,0.2748,-1.0
20070126,13539,0.2691,0.2731,-1.0
20070129,13542,0.2686,0.2726,-1.0
20070130,13543,0.2686,0.2726,-1.0
20070131,13544,0.2696,0.2736,-1.0
20070201,13545,0.2704,0.2744,-1.0
20070202,13546,0.2706,0.2746,-1.0
20070205,13549,0.2709,0.2749,-1.0
20070206,13550,0.2717,0.2757,-1.0
20070207,13551,0.2721,0.2761,-1.0
20070208,13552,0.2705,0.2745,-1.0
20070209,13553,0.2696,0.2736,-1.0
20070212,13556,0.2691,0.2731,-1.0
20070213,13557,0.2703,0.2743,-1.0
20070214,13558,0.2702,0.2742,-1.0
20070215,13559,0.2724,0.2764,-1.0
20070216,13560,0.2744,0.2784,-1.0
20070226,13570,0.2709,0.2749,-1.0
20070227,13571,0.2731,0.2771,-1.0
20070301,13573,0.2763,0.2803,-1.0
20070302,13574,0.2779,0.2819,-1.0
20070303,13575,0.2794,0.2834,-1.0
20070305,13577,0.2835,0.2875,-1.0
20070306,13578,0.2814,0.2854,-1.0
20070307,13579,0.2813,0.2853,-1.0
20070308,13580,0.2803,0.2843,-1.0
20070309,13581,0.2789,0.2829,-1.0
20070312,13584,0.2771,0.2811,-1.0
20070313,13585,0.2792,0.2832,-1.0
20070314,13586,0.2825,0.2865,-1.0
20070315,13587,0.2797,0.2837,-1.0
20070316,13588,0.2812,0.2852,-1.0
20070319,13591,0.2807,0.2847,-1.0
20070320,13592,0.2794,0.2834,-1.0
20070321,13593,0.2792,0.2832,-1.0
20070322,13594,0.2793,0.2833,-1.0
20070323,13595,0.2778,0.2818,-1.0
20070326,13598,0.2779,0.2819,-1.0
20070327,13599,0.2784,0.2824,-1.0
20070328,13600,0.2796,0.2836,-1.0
20070329,13601,0.2798,0.2838,-1.0
20070330,13602,0.2785,0.2825,-1.0
20070402,13605,0.2794,0.2834,-1.0
20070403,13606,0.2781,0.2821,-1.0
20070404,13607,0.2765,0.2805,-1.0
20070409,13612,0.2754,0.2794,-1.0
20070410,13613,0.2758,0.2798,-1.0
20070411,13614,0.2758,0.2798,-1.0
20070412,13615,0.2759,0.2799,-1.0
20070413,13616,0.2772,0.2812,-1.0
20070414,13617,0.2747,0.2808,-1.0
20070416,13619,0.2758,0.2798,-1.0
20070417,13620,0.2763,0.2803,-1.0
20070418,13621,0.2775,0.2815,-1.0
20070419,13622,0.2791,0.2831,-1.0
20070420,13623,0.2775,0.2815,-1.0
20070423,13626,0.2783,0.2823,-1.0
20070424,13627,0.278,0.282,-1.0
20070425,13628,0.2783,0.2823,-1.0
20070426,13629,0.2777,0.2817,-1.0
20070427,13630,0.2768,0.2808,-1.0
20070430,13633,0.2765,0.2805,-1.0
20070502,13635,0.2758,0.2798,-1.0
20070503,13636,0.2752,0.2792,-1.0
20070504,13637,0.2746,0.2786,-1.0
20070507,13640,0.2751,0.2791,-1.0
20070508,13641,0.2754,0.2794,-1.0
20070509,13642,0.2758,0.2798,-1.0
20070510,13643,0.2752,0.2792,-1.0
20070511,13644,0.276,0.28,-1.0
20070514,13647,0.2752,0.2792,-1.0
20070515,13648,0.2754,0.2794,-1.0
20070516,13649,0.2751,0.2791,-1.0
20070517,13650,0.2739,0.2779,-1.0
20070518,13651,0.2733,0.2773,-1.0
20070521,13654,0.2732,0.2772,-1.0
20070522,13655,0.2731,0.2771,-1.0
20070523,13656,0.2732,0.2772,-1.0
20070524,13657,0.2725,0.2765,-1.0
20070525,13658,0.2722,0.2762,-1.0
20070528,13661,0.2705,0.2745,-1.0
20070529,13662,0.2701,0.2741,-1.0
20070530,13663,0.2693,0.2733,-1.0
20070531,13664,0.2696,0.2736,-1.0
20070601,13665,0.269,0.273,-1.0
20070604,13668,0.2688,0.2728,-1.0
20070605,13669,0.2693,0.2733,-1.0
20070606,13670,0.2704,0.2744,-1.0
20070607,13671,0.2705,0.2745,-1.0
20070608,13672,0.2711,0.2751,-1.0
20070611,13675,0.2693,0.2733,-1.0
20070612,13676,0.2693,0.2733,-1.0
20070613,13677,0.2683,0.2723,-1.0
20070614,13678,0.2673,0.2713,-1.0
20070615,13679,0.2669,0.2709,-1.0
20070620,13684,0.2657,0.2697,-1.0
20070621,13685,0.2644,0.2684,-1.0
20070622,13686,0.2621,0.2661,-1.0
20070623,13687,0.2615,0.2674,-1.0
20070625,13689,0.2631,0.2671,-1.0
20070626,13690,0.2641,0.2681,-1.0
20070627,13691,0.2655,0.2695,-1.0
20070628,13692,0.2648,0.2688,-1.0
20070629,13693,0.2632,0.2672,-1.0
20070702,13696,0.2654,0.2694,-1.0
20070703,13697,0.266,0.27,-1.0
20070704,13698,0.2661,0.2701,-1.0
20070705,13699,0.2656,0.2696,-1.0
20070706,13700,0.2644,0.2684,-1.0
20070709,13703,0.2628,0.2668,-1.0
20070710,13704,0.264,0.268,-1.0
20070711,13705,0.2679,0.2719,-1.0
20070712,13706,0.2669,0.2709,-1.0
20070713,13707,0.2661,0.2701,-1.0
20070716,13710,0.2672,0.2712,-1.0
20070717,13711,0.2676,0.2716,-1.0
20070718,13712,0.2674,0.2714,-1.0
20070719,13713,0.2675,0.2715,-1.0
20070720,13714,0.2661,0.2701,-1.0
20070723,13717,0.2693,0.2733,-1.0
20070724,13718,0.2701,0.2741,-1.0
20070725,13719,0.2711,0.2751,-1.0
20070726,13720,0.271,0.275,-1.0
20070727,13721,0.2743,0.2783,-1.0
20070730,13724,0.2741,0.2781,-1.0
20070731,13725,0.2738,0.2778,-1.0
20070801,13726,0.2771,0.2811,-1.0
20070802,13727,0.2749,0.2789,-1.0
20070803,13728,0.274,0.278,-1.0
20070806,13731,0.2777,0.2817,-1.0
20070807,13732,0.2752,0.2792,-1.0
20070808,13733,0.274,0.278,-1.0
20070809,13734,0.2744,0.2784,-1.0
20070810,13735,0.2774,0.2814,-1.0
20070813,13738,0.2769,0.2809,-1.0
20070814,13739,0.2774,0.2814,-1.0
20070815,13740,0.2804,0.2844,-1.0
20070816,13741,0.2838,0.2878,-1.0
20070817,13742,0.2905,0.2945,-1.0
20070820,13745,0.2835,0.2875,-1.0
20070821,13746,0.2865,0.2905,-1.0
20070822,13747,0.2851,0.2891,-1.0
20070823,13748,0.2824,0.2864,-1.0
20070824,13749,0.2822,0.2862,-1.0
20070827,13752,0.2821,0.2861,-1.0
20070828,13753,0.2839,0.2879,-1.0
20070829,13754,0.2869,0.2909,-1.0
20070830,13755,0.284,0.288,-1.0
20070831,13756,0.282,0.286,-1.0
20070903,13759,0.2828,0.2868,-1.0
20070904,13760,0.2842,0.2882,-1.0
20070905,13761,0.2833,0.2873,-1.0
20070906,13762,0.2833,0.2873,-1.0
20070907,13763,0.285,0.289,-1.0
20070910,13766,0.2898,0.2938,-1.0
20070911,13767,0.2894,0.2934,-1.0
20070912,13768,0.2882,0.2922,-1.0
20070913,13769,0.287,0.291,-1.0
20070914,13770,0.2857,0.2897,-1.0
20070917,13773,0.2864,0.2904,-1.0
20070918,13774,0.2863,0.2903,-1.0
20070919,13775,0.2838,0.2878,-1.0
20070920,13776,0.2841,0.2881,-1.0
20070921,13777,0.2846,0.2886,-1.0
20070926,13782,0.2845,0.2885,-1.0
20070927,13783,0.2822,0.2862,-1.0
20070928,13784,0.2814,0.2854,-1.0
20070929,13785,0.2808,0.2871,-1.0
20071001,13787,0.2801,0.2841,-1.0
20071002,13788,0.2803,0.2843,-1.0
20071003,13789,0.279,0.283,-1.0
20071004,13790,0.2779,0.2819,-1.0
20071005,13791,0.2779,0.2819,-1.0
20071008,13794,0.2762,0.2802,-1.0
20071009,13795,0.276,0.28,-1.0
20071011,13797,0.2761,0.2801,-1.0
20071012,13798,0.2759,0.2799,-1.0
20071015,13801,0.2753,0.2793,-1.0
20071016,13802,0.2767,0.2807,-1.0
20071017,13803,0.2778,0.2818,-1.0
20071018,13804,0.2784,0.2824,-1.0
20071019,13805,0.2805,0.2845,-1.0
20071022,13808,0.2837,0.2877,-1.0
20071023,13809,0.2832,0.2872,-1.0
20071024,13810,0.2829,0.2869,-1.0
20071025,13811,0.2825,0.2865,-1.0
20071026,13812,0.2819,0.2859,-1.0
20071029,13815,0.2819,0.2859,-1.0
20071030,13816,0.2808,0.2848,-1.0
20071031,13817,0.2799,0.2839,-1.0
20071101,13818,0.2781,0.2821,-1.0
20071102,13819,0.281,0.285,-1.0
20071105,13822,0.2816,0.2856,-1.0
20071106,13823,0.2805,0.2845,-1.0
20071107,13824,0.2823,0.2863,-1.0
20071108,13825,0.2849,0.2889,-1.0
20071109,13826,0.2842,0.2882,-1.0
20071112,13829,0.2908,0.2948,-1.0
20071113,13830,0.2915,0.2955,-1.0
20071114,13831,0.288,0.292,-1.0
20071115,13832,0.2903,0.2943,-1.0
20071116,13833,0.2919,0.2959,-1.0
20071119,13836,0.291,0.295,-1.0
20071120,13837,0.2911,0.2951,-1.0
20071121,13838,0.2946,0.2986,-1.0
20071122,13839,0.2953,0.2993,-1.0
20071123,13840,0.2982,0.3022,-1.0
20071126,13843,0.2961,0.3001,-1.0
20071127,13844,0.2971,0.3011,-1.0
20071128,13845,0.2956,0.2996,-1.0
20071129,13846,0.2921,0.2961,-1.0
20071130,13847,0.2911,0.2951,-1.0
20071203,13850,0.2902,0.2942,-1.0
20071204,13851,0.2913,0.2953,-1.0
20071205,13852,0.2905,0.2945,-1.0
20071206,13853,0.2895,0.2935,-1.0
20071207,13854,0.2887,0.2927,-1.0
20071210,13857,0.2876,0.2916,-1.0
20071211,13858,0.2871,0.2911,-1.0
20071212,13859,0.2888,0.2928,-1.0
20071213,13860,0.2883,0.2923,-1.0
20071214,13861,0.2861,0.2901,-1.0
20071217,13864,0.2854,0.2894,-1.0
20071218,13865,0.2853,0.2893,-1.0
20071219,13866,0.2853,0.2893,-1.0
20071220,13867,0.2852,0.2892,-1.0
20071221,13868,0.2852,0.2892,-1.0
20071224,13871,0.283,0.287,-1.0
20071225,13872,0.2828,0.2868,-1.0
20071226,13873,0.2829,0.2869,-1.0
20071227,13874,0.2829,0.2869,-1.0
20071228,13875,0.2855,0.2895,-1.0
20071231,13878,0.2877,0.2917,-1.0
20080102,13880,0.2884,0.2924,-1.0
20080103,13881,0.2944,0.2984,-1.0
20080104,13882,0.2949,0.2989,-1.0
20080107,13885,0.2951,0.2991,-1.0
20080108,13886,0.2945,0.2985,-1.0
20080109,13887,0.2944,0.2984,-1.0
20080110,13888,0.2939,0.2979,-1.0
20080111,13889,0.2962,0.3002,-1.0
20080114,13892,0.2974,0.3014,-1.0
20080115,13893,0.2977,0.3017,-1.0
20080116,13894,0.3019,0.3059,-1.0
20080117,13895,0.2985,0.3025,-1.0
20080118,13896,0.2995,0.3035,-1.0
20080121,13899,0.3024,0.3064,-1.0
20080122,13900,0.3038,0.3078,-1.0
20080123,13901,0.3023,0.3063,-1.0
20080124,13902,0.3021,0.3061,-1.0
20080125,13903,0.2983,0.3023,-1.0
20080128,13906,0.3017,0.3057,-1.0
20080129,13907,0.3007,0.3047,-1.0
20080130,13908,0.3003,0.3043,-1.0
20080131,13909,0.2995,0.3035,-1.0
20080201,13910,0.2997,0.3037,-1.0
20080204,13913,0.2984,0.3024,-1.0
20080205,13914,0.2972,0.3012,-1.0
20080212,13921,0.2958,0.2998,-1.0
20080213,13922,0.2934,0.2974,-1.0
20080214,13923,0.2908,0.2948,-1.0
20080215,13924,0.2912,0.2952,-1.0
20080218,13927,0.2919,0.2959,-1.0
20080219,13928,0.2926,0.2966,-1.0
20080220,13929,0.2922,0.2962,-1.0
20080221,13930,0.2899,0.2939,-1.0
20080222,13931,0.2911,0.2951,-1.0
20080225,13934,0.2896,0.2936,-1.0
20080226,13935,0.2869,0.2909,-1.0
20080227,13936,0.2886,0.2926,-1.0
20080229,13938,0.2948,0.2988,-1.0
20080303,13941,0.3009,0.3049,-1.0
20080304,13942,0.2979,0.3019,-1.0
20080305,13943,0.2959,0.2999,-1.0
20080306,13944,0.295,0.299,-1.0
20080307,13945,0.298,0.302,-1.0
20080310,13948,0.2983,0.3023,-1.0
20080311,13949,0.2979,0.3019,-1.0
20080312,13950,0.2957,0.2997,-1.0
20080313,13951,0.3045,0.3085,-1.0
20080314,13952,0.3044,0.3084,-1.0
