日期,日期間距,買進匯率,賣出匯率,差距
20080317,13955,0.3153,0.3193,-1.0
20080318,13956,0.3126,0.3166,-1.0
20080319,13957,0.3084,0.3124,-1.0
20080320,13958,0.3073,0.3113,-1.0
20080321,13959,0.3045,0.3085,-1.0
20080324,13962,0.3003,0.3043,-1.0
20080325,13963,0.2976,0.3016,-1.0
20080326,13964,0.2977,0.3017,-1.0
20080327,13965,0.3011,0.3051,-1.0
20080328,13966,0.3021,0.3061,-1.0
20080331,13969,0.3039,0.3079,-1.0
20080401,13970,0.3006,0.3046,-1.0
20080402,13971,0.2962,0.3002,-1.0
20080403,13972,0.2938,0.2978,-1.0
20080407,13976,0.2942,0.2982,-1.0
20080408,13977,0.2975,0.3015,-1.0
20080409,13978,0.2957,0.2997,-1.0
20080410,13979,0.2995,0.3035,-1.0
20080411,13980,0.2958,0.2998,-1.0
20080414,13983,0.2995,0.3035,-1.0
20080415,13984,0.2978,0.3018,-1.0
20080416,13985,0.296,0.3,-1.0
20080417,13986,0.2946,0.2986,-1.0
20080418,13987,0.2936,0.2976,-1.0
20080421,13990,0.2909,0.2949,-1.0
20080422,13991,0.2919,0.2959,-1.0
20080423,13992,0.292,0.296,-1.0
20080424,13993,0.2901,0.2941,-1.0
20080425,13994,0.2878,0.2918,-1.0
20080428,13997,0.2893,0.2933,-1.0
20080429,13998,0.2898,0.2938,-1.0
20080430,13999,0.2908,0.2948,-1.0
20080502,14001,0.2887,0.2927,-1.0
20080505,14004,0.2877,0.2917,-1.0
20080506,14005,0.2886,0.2926,-1.0
20080507,14006,0.288,0.292,-1.0
20080508,14007,0.2951,0.2991,-1.0
20080509,14008,0.2955,0.2995,-1.0
20080512,14011,0.2954,0.2994,-1.0
20080513,14012,0.2959,0.2999,-1.0
20080514,14013,0.2931,0.2971,-1.0
20080515,14014,0.2928,0.2968,-1.0
20080516,14015,0.2922,0.2962,-1.0
20080519,14018,0.2926,0.2966,-1.0
20080520,14019,0.2926,0.2966,-1.0
20080521,14020,0.2932,0.2972,-1.0
20080522,14021,0.2925,0.2965,-1.0
20080523,14022,0.2918,0.2958,-1.0
20080526,14025,0.2929,0.2969,-1.0
20080527,14026,0.2924,0.2964,-1.0
20080528,14027,0.2901,0.2941,-1.0
20080529,14028,0.2878,0.2918,-1.0
20080530,14029,0.2865,0.2905,-1.0
20080602,14032,0.2857,0.2897,-1.0
20080603,14033,0.2886,0.2926,-1.0
20080604,14034,0.2879,0.2919,-1.0
20080605,14035,0.2849,0.2889,-1.0
20080606,14036,0.2842,0.2882,-1.0
20080609,14039,0.2859,0.2899,-1.0
20080610,14040,0.2819,0.2859,-1.0
20080611,14041,0.2808,0.2848,-1.0
20080612,14042,0.2814,0.2854,-1.0
20080613,14043,0.2799,0.2839,-1.0
20080616,14046,0.2786,0.2826,-1.0
20080617,14047,0.2793,0.2833,-1.0
20080618,14048,0.2786,0.2826,-1.0
20080619,14049,0.2807,0.2847,-1.0
20080620,14050,0.2798,0.2838,-1.0
20080623,14053,0.2808,0.2848,-1.0
20080624,14054,0.2808,0.2848,-1.0
20080625,14055,0.2794,0.2834,-1.0
20080626,14056,0.2791,0.2831,-1.0
20080627,14057,0.2797,0.2837,-1.0
20080630,14060,0.2862,0.2902,-1.0
20080701,14061,0.2851,0.2891,-1.0
20080702,14062,0.2842,0.2882,-1.0
20080703,14063,0.2845,0.2885,-1.0
20080704,14064,0.2829,0.2869,-1.0
20080707,14067,0.2806,0.2846,-1.0
20080708,14068,0.2836,0.2876,-1.0
20080709,14069,0.2808,0.2848,-1.0
20080710,14070,0.2819,0.2859,-1.0
20080711,14071,0.2816,0.2856,-1.0
20080714,14074,0.2833,0.2873,-1.0
20080715,14075,0.2865,0.2905,-1.0
20080716,14076,0.2897,0.2937,-1.0
20080717,14077,0.286,0.29,-1.0
20080718,14078,0.2834,0.2874,-1.0
20080721,14081,0.2828,0.2868,-1.0
20080722,14082,0.2835,0.2875,-1.0
20080723,14083,0.2803,0.2843,-1.0
20080724,14084,0.2803,0.2843,-1.0
20080725,14085,0.2828,0.2868,-1.0
20080728,14088,0.2828,0.2868,-1.0
20080729,14089,0.2814,0.2854,-1.0
20080730,14090,0.2808,0.2848,-1.0
20080731,14091,0.2813,0.2853,-1.0
20080801,14092,0.2834,0.2874,-1.0
20080804,14095,0.2826,0.2866,-1.0
20080805,14096,0.2832,0.2872,-1.0
20080806,14097,0.282,0.286,-1.0
20080807,14098,0.2806,0.2846,-1.0
20080808,14099,0.2814,0.2854,-1.0
20080811,14102,0.2822,0.2862,-1.0
20080812,14103,0.2819,0.2859,-1.0
20080813,14104,0.2842,0.2882,-1.0
20080814,14105,0.2835,0.2875,-1.0
20080815,14106,0.2821,0.2861,-1.0
20080818,14109,0.2822,0.2862,-1.0
20080819,14110,0.2836,0.2876,-1.0
20080820,14111,0.2835,0.2875,-1.0
20080821,14112,0.2862,0.2902,-1.0
20080822,14113,0.2857,0.2897,-1.0
20080825,14116,0.2838,0.2878,-1.0
20080826,14117,0.2851,0.2891,-1.0
20080827,14118,0.2868,0.2908,-1.0
20080828,14119,0.287,0.291,-1.0
20080829,14120,0.2881,0.2921,-1.0
20080901,14123,0.2915,0.2955,-1.0
20080902,14124,0.2911,0.2951,-1.0
20080903,14125,0.2904,0.2944,-1.0
20080904,14126,0.2915,0.2955,-1.0
20080905,14127,0.2975,0.3015,-1.0
20080908,14130,0.2898,0.2938,-1.0
20080909,14131,0.2941,0.2981,-1.0
20080910,14132,0.2954,0.2994,-1.0
20080911,14133,0.2972,0.3012,-1.0
20080912,14134,0.2962,0.3002,-1.0
20080915,14137,0.3029,0.3069,-1.0
20080916,14138,0.3074,0.3114,-1.0
20080917,14139,0.3019,0.3059,-1.0
20080918,14140,0.3042,0.3082,-1.0
20080919,14141,0.2976,0.3016,-1.0
20080922,14144,0.2995,0.3035,-1.0
20080923,14145,0.3001,0.3041,-1.0
20080924,14146,0.2995,0.3035,-1.0
20080925,14147,0.3004,0.3044,-1.0
20080926,14148,0.3023,0.3063,-1.0
20080929,14151,0.2986,0.3026,-1.0
20080930,14152,0.3052,0.3092,-1.0
20081001,14153,0.2996,0.3036,-1.0
20081002,14154,0.3035,0.3075,-1.0
20081003,14155,0.3045,0.3085,-1.0
20081006,14158,0.3111,0.3151,-1.0
20081007,14159,0.3137,0.3177,-1.0
20081008,14160,0.3217,0.3257,-1.0
20081009,14161,0.319,0.323,-1.0
20081013,14165,0.3204,0.3244,-1.0
20081014,14166,0.3143,0.3183,-1.0
20081015,14167,0.3173,0.3213,-1.0
20081016,14168,0.3223,0.3263,-1.0
20081017,14169,0.3206,0.3246,-1.0
20081020,14172,0.3174,0.3214,-1.0
20081021,14173,0.3212,0.3252,-1.0
20081022,14174,0.3302,0.3342,-1.0
20081023,14175,0.3396,0.3436,-1.0
20081024,14176,0.3509,0.3549,-1.0
20081027,14179,0.3585,0.3625,-1.0
20081028,14180,0.3521,0.3561,-1.0
20081029,14181,0.3407,0.3447,-1.0
20081030,14182,0.33,0.334,-1.0
20081031,14183,0.3379,0.3419,-1.0
20081103,14186,0.3303,0.3343,-1.0
20081104,14187,0.3295,0.3335,-1.0
20081105,14188,0.3283,0.3323,-1.0
20081106,14189,0.3324,0.3364,-1.0
20081107,14190,0.3346,0.3386,-1.0
20081110,14193,0.3295,0.3335,-1.0
20081111,14194,0.3348,0.3388,-1.0
20081112,14195,0.3348,0.3388,-1.0
20081113,14196,0.3451,0.3491,-1.0
20081114,14197,0.3396,0.3436,-1.0
20081117,14200,0.3396,0.3436,-1.0
20081118,14201,0.342,0.346,-1.0
20081119,14202,0.342,0.346,-1.0
20081120,14203,0.3487,0.3527,-1.0
20081121,14204,0.3496,0.3536,-1.0
20081124,14207,0.3493,0.3533,-1.0
20081125,14208,0.3435,0.3475,-1.0
20081126,14209,0.3489,0.3529,-1.0
20081127,14210,0.348,0.352,-1.0
20081128,14211,0.3473,0.3513,-1.0
20081201,14214,0.3487,0.3527,-1.0
20081202,14215,0.3568,0.3608,-1.0
20081203,14216,0.3574,0.3614,-1.0
20081204,14217,0.3596,0.3636,-1.0
20081205,14218,0.3618,0.3658,-1.0
20081208,14221,0.3578,0.3618,-1.0
20081209,14222,0.3605,0.3645,-1.0
20081210,14223,0.3597,0.3637,-1.0
20081211,14224,0.358,0.362,-1.0
20081212,14225,0.3696,0.3736,-1.0
20081215,14228,0.3632,0.3672,-1.0
20081216,14229,0.3636,0.3676,-1.0
20081217,14230,0.3665,0.3705,-1.0
20081218,14231,0.3677,0.3717,-1.0
20081219,14232,0.3648,0.3688,-1.0
20081222,14235,0.3649,0.3689,-1.0
20081223,14236,0.364,0.368,-1.0
20081224,14237,0.3636,0.3676,-1.0
20081225,14238,0.3632,0.3672,-1.0
20081226,14239,0.3627,0.3667,-1.0
20081229,14242,0.3632,0.3672,-1.0
20081230,14243,0.3612,0.3652,-1.0
20081231,14244,0.3617,0.3657,-1.0
20090105,14249,0.3567,0.3607,-1.0
20090106,14250,0.351,0.355,-1.0
20090107,14251,0.3508,0.3548,-1.0
20090108,14252,0.3592,0.3632,-1.0
20090109,14253,0.3619,0.3659,-1.0
20090110,14254,0.3648,0.369,-1.0
20090112,14256,0.3668,0.3708,-1.0
20090113,14257,0.3708,0.3748,-1.0
20090114,14258,0.3684,0.3724,-1.0
20090115,14259,0.3726,0.3766,-1.0
20090116,14260,0.3678,0.3718,-1.0
20090117,14261,0.3631,0.3732,-1.0
20090119,14263,0.3688,0.3728,-1.0
20090120,14264,0.3683,0.3723,-1.0
20090121,14265,0.3716,0.3756,-1.0
20090122,14266,0.3746,0.3786,-1.0
20090123,14267,0.3798,0.3838,-1.0
20090202,14277,0.3757,0.3797,-1.0
20090203,14278,0.3739,0.3779,-1.0
20090204,14279,0.3766,0.3806,-1.0
20090205,14280,0.3742,0.3782,-1.0
20090206,14281,0.3692,0.3732,-1.0
20090209,14284,0.3694,0.3734,-1.0
20090210,14285,0.3697,0.3737,-1.0
20090211,14286,0.3757,0.3797,-1.0
20090212,14287,0.3757,0.3797,-1.0
20090213,14288,0.3716,0.3756,-1.0
20090217,14292,0.3741,0.3781,-1.0
20090218,14293,0.3723,0.3763,-1.0
20090219,14294,0.3685,0.3725,-1.0
20090220,14295,0.3686,0.3726,-1.0
20090223,14298,0.369,0.373,-1.0
20090224,14299,0.3629,0.3669,-1.0
20090225,14300,0.3556,0.3596,-1.0
20090226,14301,0.3539,0.3579,-1.0
20090227,14302,0.3551,0.3591,-1.0
20090302,14305,0.3597,0.3637,-1.0
20090303,14306,0.3564,0.3604,-1.0
20090304,14307,0.3526,0.3566,-1.0
20090305,14308,0.3489,0.3529,-1.0
20090306,14309,0.355,0.359,-1.0
20090309,14312,0.351,0.355,-1.0
20090310,14313,0.3489,0.3529,-1.0
20090311,14314,0.3483,0.3523,-1.0
20090312,14315,0.356,0.36,-1.0
20090313,14316,0.35,0.354,-1.0
20090316,14319,0.3482,0.3522,-1.0
20090317,14320,0.3451,0.3491,-1.0
20090318,14321,0.3445,0.3485,-1.0
20090319,14322,0.3533,0.3573,-1.0
20090320,14323,0.3566,0.3606,-1.0
20090323,14326,0.3501,0.3541,-1.0
20090324,14327,0.3418,0.3458,-1.0
20090325,14328,0.3445,0.3485,-1.0
20090326,14329,0.343,0.347,-1.0
20090327,14330,0.3427,0.3467,-1.0
20090330,14333,0.3517,0.3557,-1.0
20090331,14334,0.3431,0.3471,-1.0
20090401,14335,0.341,0.345,-1.0
20090402,14336,0.3351,0.3391,-1.0
20090403,14337,0.332,0.336,-1.0
20090406,14340,0.3266,0.3306,-1.0
20090407,14341,0.3317,0.3357,-1.0
20090408,14342,0.3381,0.3421,-1.0
20090409,14343,0.3353,0.3393,-1.0
20090410,14344,0.3345,0.3385,-1.0
20090413,14347,0.3328,0.3368,-1.0
20090414,14348,0.3354,0.3394,-1.0
20090415,14349,0.3401,0.3441,-1.0
20090416,14350,0.3407,0.3447,-1.0
20090417,14351,0.3382,0.3422,-1.0
20090420,14354,0.3395,0.3435,-1.0
20090421,14355,0.3435,0.3475,-1.0
20090422,14356,0.3427,0.3467,-1.0
20090423,14357,0.3425,0.3465,-1.0
20090424,14358,0.3448,0.3488,-1.0
20090427,14361,0.3467,0.3507,-1.0
20090428,14362,0.3506,0.3546,-1.0
20090429,14363,0.3463,0.3503,-1.0
20090430,14364,0.3373,0.3413,-1.0
20090504,14368,0.3307,0.3347,-1.0
20090505,14369,0.3324,0.3364,-1.0
20090506,14370,0.3347,0.3387,-1.0
20090507,14371,0.3329,0.3369,-1.0
20090508,14372,0.3304,0.3344,-1.0
20090511,14375,0.3336,0.3376,-1.0
20090512,14376,0.3351,0.3391,-1.0
20090513,14377,0.3392,0.3432,-1.0
20090514,14378,0.3432,0.3472,-1.0
20090515,14379,0.3435,0.3475,-1.0
20090518,14382,0.3439,0.3479,-1.0
20090519,14383,0.3381,0.3421,-1.0
20090520,14384,0.3401,0.3441,-1.0
20090521,14385,0.3437,0.3477,-1.0
20090522,14386,0.3448,0.3488,-1.0
20090525,14389,0.3415,0.3455,-1.0
20090526,14390,0.3431,0.3471,-1.0
20090527,14391,0.3408,0.3448,-1.0
20090601,14396,0.3403,0.3443,-1.0
20090602,14397,0.3344,0.3384,-1.0
20090603,14398,0.3361,0.3401,-1.0
20090604,14399,0.3364,0.3404,-1.0
20090605,14400,0.335,0.339,-1.0
20090606,14401,0.3277,0.3349,-1.0
20090608,14403,0.3315,0.3355,-1.0
20090609,14404,0.3331,0.3371,-1.0
20090610,14405,0.3333,0.3373,-1.0
20090611,14406,0.3332,0.3372,-1.0
20090612,14407,0.3327,0.3367,-1.0
20090615,14410,0.3332,0.3372,-1.0
20090616,14411,0.3385,0.3425,-1.0
20090617,14412,0.3398,0.3438,-1.0
20090618,14413,0.3414,0.3454,-1.0
20090619,14414,0.3383,0.3423,-1.0
20090622,14417,0.341,0.345,-1.0
20090623,14418,0.3438,0.3478,-1.0
20090624,14419,0.3428,0.3468,-1.0
20090625,14420,0.3402,0.3442,-1.0
20090626,14421,0.3412,0.3452,-1.0
20090629,14424,0.3428,0.3468,-1.0
20090630,14425,0.3414,0.3454,-1.0
20090701,14426,0.3367,0.3407,-1.0
20090702,14427,0.3385,0.3425,-1.0
20090703,14428,0.3411,0.3451,-1.0
20090706,14431,0.3445,0.3485,-1.0
20090707,14432,0.3449,0.3489,-1.0
20090708,14433,0.3484,0.3524,-1.0
20090709,14434,0.3512,0.3552,-1.0
20090710,14435,0.3544,0.3584,-1.0
20090713,14438,0.3573,0.3613,-1.0
20090714,14439,0.3536,0.3576,-1.0
20090715,14440,0.3499,0.3539,-1.0
20090716,14441,0.3496,0.3536,-1.0
20090717,14442,0.3499,0.3539,-1.0
20090720,14445,0.3448,0.3488,-1.0
20090721,14446,0.3466,0.3506,-1.0
20090722,14447,0.3501,0.3541,-1.0
20090723,14448,0.3458,0.3498,-1.0
20090724,14449,0.3453,0.3493,-1.0
20090727,14452,0.3432,0.3472,-1.0
20090728,14453,0.3423,0.3463,-1.0
20090729,14454,0.3461,0.3501,-1.0
20090730,14455,0.344,0.348,-1.0
20090731,14456,0.3412,0.3452,-1.0
20090803,14459,0.3427,0.3467,-1.0
20090804,14460,0.3422,0.3462,-1.0
20090805,14461,0.3424,0.3464,-1.0
20090806,14462,0.3425,0.3465,-1.0
20090807,14463,0.3392,0.3432,-1.0
20090810,14466,0.335,0.339,-1.0
20090811,14467,0.3372,0.3412,-1.0
20090812,14468,0.344,0.348,-1.0
20090813,14469,0.3396,0.3436,-1.0
20090814,14470,0.3441,0.3481,-1.0
20090817,14473,0.3467,0.3507,-1.0
20090818,14474,0.3444,0.3484,-1.0
20090819,14475,0.3484,0.3524,-1.0
20090820,14476,0.3474,0.3514,-1.0
20090821,14477,0.3489,0.3529,-1.0
20090824,14480,0.3442,0.3482,-1.0
20090825,14481,0.347,0.351,-1.0
20090826,14482,0.348,0.352,-1.0
20090827,14483,0.3493,0.3533,-1.0
20090828,14484,0.3486,0.3526,-1.0
20090831,14487,0.3528,0.3568,-1.0
20090901,14488,0.3502,0.3542,-1.0
20090902,14489,0.3539,0.3579,-1.0
20090903,14490,0.3542,0.3582,-1.0
20090904,14491,0.3527,0.3567,-1.0
20090907,14494,0.3505,0.3545,-1.0
20090908,14495,0.3527,0.3567,-1.0
20090909,14496,0.3521,0.3561,-1.0
20090910,14497,0.3523,0.3563,-1.0
20090911,14498,0.3567,0.3607,-1.0
20090914,14501,0.3589,0.3629,-1.0
20090915,14502,0.3565,0.3605,-1.0
20090916,14503,0.3579,0.3619,-1.0
20090917,14504,0.3557,0.3597,-1.0
20090918,14505,0.3536,0.3576,-1.0
20090921,14508,0.3502,0.3542,-1.0
20090922,14509,0.3525,0.3565,-1.0
20090923,14510,0.354,0.358,-1.0
20090924,14511,0.3555,0.3595,-1.0
20090925,14512,0.356,0.36,-1.0
20090928,14515,0.3605,0.3645,-1.0
20090929,14516,0.3587,0.3627,-1.0
20090930,14517,0.3562,0.3602,-1.0
20091001,14518,0.357,0.361,-1.0
20091002,14519,0.3596,0.3636,-1.0
20091005,14522,0.3573,0.3613,-1.0
20091006,14523,0.3592,0.3632,-1.0
20091007,14524,0.3628,0.3668,-1.0
20091008,14525,0.3623,0.3663,-1.0
20091009,14526,0.3591,0.3631,-1.0
20091012,14529,0.3553,0.3593,-1.0
20091013,14530,0.3567,0.3607,-1.0
20091014,14531,0.3594,0.3634,-1.0
20091015,14532,0.3579,0.3619,-1.0
20091016,14533,0.3528,0.3568,-1.0
20091019,14536,0.355,0.359,-1.0
20091020,14537,0.3556,0.3596,-1.0
20091021,14538,0.3549,0.3589,-1.0
20091022,14539,0.3526,0.3566,-1.0
20091023,14540,0.3505,0.3545,-1.0
20091026,14543,0.3508,0.3548,-1.0
20091027,14544,0.3509,0.3549,-1.0
20091028,14545,0.3545,0.3585,-1.0
20091029,14546,0.3576,0.3616,-1.0
20091030,14547,0.3551,0.3591,-1.0
20091102,14550,0.3593,0.3633,-1.0
20091103,14551,0.3595,0.3635,-1.0
20091104,14552,0.3573,0.3613,-1.0
20091105,14553,0.3578,0.3618,-1.0
20091106,14554,0.3574,0.3614,-1.0
20091109,14557,0.3568,0.3608,-1.0
20091110,14558,0.3579,0.3619,-1.0
20091111,14559,0.3573,0.3613,-1.0
20091112,14560,0.3584,0.3624,-1.0
20091113,14561,0.3564,0.3604,-1.0
20091116,14564,0.3576,0.3616,-1.0
20091117,14565,0.3595,0.3635,-1.0
20091118,14566,0.3583,0.3623,-1.0
20091119,14567,0.361,0.365,-1.0
20091120,14568,0.3621,0.3661,-1.0
20091123,14571,0.3614,0.3654,-1.0
20091124,14572,0.3623,0.3663,-1.0
20091125,14573,0.3629,0.3669,-1.0
20091126,14574,0.3694,0.3734,-1.0
20091127,14575,0.3733,0.3773,-1.0
20091130,14578,0.3719,0.3759,-1.0
20091201,14579,0.3683,0.3723,-1.0
20091202,14580,0.367,0.371,-1.0
20091203,14581,0.3642,0.3682,-1.0
20091204,14582,0.3631,0.3671,-1.0
20091207,14585,0.3573,0.3613,-1.0
20091208,14586,0.3615,0.3655,-1.0
20091209,14587,0.3659,0.3699,-1.0
20091210,14588,0.3652,0.3692,-1.0
20091211,14589,0.3605,0.3645,-1.0
20091214,14592,0.3627,0.3667,-1.0
20091215,14593,0.3604,0.3644,-1.0
20091216,14594,0.3585,0.3625,-1.0
20091217,14595,0.3588,0.3628,-1.0
20091218,14596,0.3572,0.3612,-1.0
20091221,14599,0.3561,0.3601,-1.0
20091222,14600,0.353,0.357,-1.0
20091223,14601,0.3509,0.3549,-1.0
20091224,14602,0.352,0.356,-1.0
20091225,14603,0.3511,0.3551,-1.0
20091228,14606,0.3509,0.3549,-1.0
20091229,14607,0.35,0.354,-1.0
20091230,14608,0.3479,0.3519,-1.0
20091231,14609,0.3453,0.3493,-1.0
20100104,14613,0.3404,0.3444,-1.0
20100105,14614,0.3444,0.3484,-1.0
20100106,14615,0.3442,0.3482,-1.0
20100107,14616,0.3421,0.3461,-1.0
20100108,14617,0.3401,0.3441,-1.0
20100111,14620,0.3423,0.3463,-1.0
20100112,14621,0.3439,0.3479,-1.0
20100113,14622,0.3469,0.3509,-1.0
20100114,14623,0.3438,0.3478,-1.0
20100115,14624,0.3476,0.3516,-1.0
20100118,14627,0.3475,0.3515,-1.0
20100119,14628,0.3492,0.3532,-1.0
20100120,14629,0.35,0.354,-1.0
20100121,14630,0.3467,0.3507,-1.0
20100122,14631,0.3516,0.3556,-1.0
20100125,14634,0.3524,0.3564,-1.0
20100126,14635,0.3541,0.3581,-1.0
20100127,14636,0.3567,0.3607,-1.0
20100128,14637,0.3518,0.3558,-1.0
20100129,14638,0.3527,0.3567,-1.0
20100201,14641,0.3521,0.3561,-1.0
20100202,14642,0.3516,0.3556,-1.0
20100203,14643,0.3517,0.3557,-1.0
20100204,14644,0.3498,0.3538,-1.0
20100205,14645,0.3576,0.3616,-1.0
20100206,14646,0.3567,0.3644,-1.0
20100208,14648,0.3581,0.3621,-1.0
20100209,14649,0.3566,0.3606,-1.0
20100210,14650,0.3555,0.3595,-1.0
20100211,14651,0.3542,0.3582,-1.0
20100212,14652,0.3543,0.3583,-1.0
20100222,14662,0.3488,0.3528,-1.0
20100223,14663,0.3503,0.3543,-1.0
20100224,14664,0.3532,0.3572,-1.0
20100225,14665,0.3576,0.3616,-1.0
20100226,14666,0.3572,0.3612,-1.0
20100301,14669,0.3568,0.3608,-1.0
20100302,14670,0.3569,0.3609,-1.0
20100303,14671,0.3579,0.3619,-1.0
20100304,14672,0.36,0.364,-1.0
20100305,14673,0.3556,0.3596,-1.0
20100308,14676,0.3513,0.3553,-1.0
20100309,14677,0.3516,0.3556,-1.0
20100310,14678,0.3517,0.3557,-1.0
20100311,14679,0.3504,0.3544,-1.0
20100312,14680,0.3495,0.3535,-1.0
20100315,14683,0.3489,0.3529,-1.0
20100316,14684,0.3498,0.3538,-1.0
20100317,14685,0.3488,0.3528,-1.0
20100318,14686,0.3512,0.3552,-1.0
20100319,14687,0.3492,0.3532,-1.0
20100322,14690,0.35,0.354,-1.0
20100323,14691,0.3513,0.3553,-1.0
20100324,14692,0.3494,0.3534,-1.0
20100325,14693,0.345,0.349,-1.0
20100326,14694,0.3421,0.3461,-1.0
20100329,14697,0.3416,0.3456,-1.0
20100330,14698,0.3422,0.3462,-1.0
20100331,14699,0.3392,0.3432,-1.0
20100401,14700,0.3377,0.3417,-1.0
20100402,14701,0.3358,0.3398,-1.0
20100406,14705,0.3354,0.3394,-1.0
20100407,14706,0.3348,0.3388,-1.0
20100408,14707,0.3383,0.3423,-1.0
20100409,14708,0.3361,0.3401,-1.0
20100412,14711,0.3358,0.3398,-1.0
20100413,14712,0.3376,0.3416,-1.0
20100414,14713,0.3342,0.3382,-1.0
20100415,14714,0.3349,0.3389,-1.0
20100416,14715,0.3372,0.3412,-1.0
20100419,14718,0.341,0.345,-1.0
20100420,14719,0.3369,0.3409,-1.0
20100421,14720,0.3344,0.3384,-1.0
20100422,14721,0.3347,0.3387,-1.0
20100423,14722,0.335,0.339,-1.0
20100426,14725,0.3311,0.3351,-1.0
20100427,14726,0.3329,0.3369,-1.0
20100428,14727,0.3349,0.3389,-1.0
20100429,14728,0.3325,0.3365,-1.0
20100430,14729,0.3317,0.3357,-1.0
20100503,14732,0.3334,0.3374,-1.0
20100504,14733,0.3299,0.3339,-1.0
20100505,14734,0.332,0.336,-1.0
20100506,14735,0.3373,0.3413,-1.0
20100507,14736,0.3437,0.3477,-1.0
20100510,14739,0.3366,0.3406,-1.0
20100511,14740,0.3416,0.3456,-1.0
20100512,14741,0.3408,0.3448,-1.0
20100513,14742,0.3384,0.3424,-1.0
20100514,14743,0.3416,0.3456,-1.0
20100517,14746,0.3466,0.3506,-1.0
